Disposition,OffenderStatus,Offender_Race,Offender_Gender,Offender_Age,PersonType,Victim_Race,Victim_Gender,Victim_Age,Victim_Fatal_Status,Report Type,Category
OPEN,ARRESTED,BLACK,MALE,42.0,VICTIM,BLACK,FEMALE,23.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,34.0,VICTIM,BLACK,MALE,43.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,34.0,VICTIM,BLACK,MALE,43.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,34.0,VICTIM,BLACK,MALE,43.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,48.0,VICTIM,BLACK,FEMALE,48.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,29.0,VICTIM,BLACK,MALE,38.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,16.0,VICTIM,BLACK,FEMALE,43.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,20.0,VICTIM,BLACK,MALE,61.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,FEMALE,30.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,56.0,VICTIM,WHITE,FEMALE,75.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,24.0,VICTIM,BLACK,FEMALE,38.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,35.0,VICTIM,BLACK,FEMALE,34.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,34.0,VICTIM,BLACK,FEMALE,40.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,32.0,VICTIM,WHITE,MALE,44.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,21.0,VICTIM,BLACK,FEMALE,37.0,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,FEMALE,21.0,VICTIM,BLACK,FEMALE,37.0,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,57.0,VICTIM,WHITE,FEMALE,21.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,40.0,VICTIM,BLACK,FEMALE,58.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,32.0,VICTIM,BLACK,MALE,52.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,19.0,VICTIM,BLACK,FEMALE,24.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,21.0,VICTIM,BLACK,FEMALE,44.0,Non-fatal,Supplemental Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,38.0,VICTIM,BLACK,FEMALE,38.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,33.0,VICTIM,BLACK,FEMALE,37.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,38.0,VICTIM,WHITE,FEMALE,21.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,38.0,VICTIM,WHITE,MALE,32.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,61.0,VICTIM,BLACK,FEMALE,18.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,47.0,VICTIM,WHITE,MALE,28.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,36.0,VICTIM,WHITE,MALE,26.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,37.0,VICTIM,BLACK,FEMALE,27.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,37.0,VICTIM,BLACK,FEMALE,21.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,58.0,VICTIM,BLACK,FEMALE,56.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,41.0,VICTIM,BLACK,FEMALE,22.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,41.0,VICTIM,BLACK,FEMALE,22.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,20.0,VICTIM,BLACK,FEMALE,22.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,21.0,VICTIM,BLACK,FEMALE,18.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,23.0,VICTIM,WHITE,FEMALE,33.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,17.0,VICTIM,BLACK,MALE,18.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,56.0,VICTIM,BLACK,FEMALE,50.0,Non-fatal,Supplemental Report,Miscellaneous
OPEN,ARRESTED,BLACK,FEMALE,32.0,VICTIM,BLACK,FEMALE,19.0,Non-fatal,Incident Report,Violence
OPEN,ARRESTED,BLACK,FEMALE,32.0,VICTIM,BLACK,FEMALE,19.0,Non-fatal,Incident Report,Violence
OPEN,ARRESTED,BLACK,FEMALE,19.0,VICTIM,BLACK,FEMALE,32.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,33.0,VICTIM,BLACK,FEMALE,30.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,33.0,VICTIM,BLACK,FEMALE,30.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,33.0,VICTIM,BLACK,FEMALE,30.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,37.0,VICTIM,BLACK,FEMALE,34.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,UNKNOWN,MALE,40.0,VICTIM,UNKNOWN,FEMALE,23.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,UNKNOWN,FEMALE,37.0,VICTIM,BLACK,MALE,27.0,Non-fatal,Incident Report,Theft
OPEN,ARRESTED,WHITE,MALE,64.0,VICTIM,WHITE,FEMALE,68.0,Non-fatal,Incident Report,Violence
OPEN,ARRESTED,WHITE,MALE,64.0,VICTIM,WHITE,FEMALE,68.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,25.0,VICTIM,BLACK,FEMALE,22.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,MALE,66.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,36.0,VICTIM,BLACK,MALE,68.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,FEMALE,25.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,36.0,VICTIM,BLACK,MALE,61.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,36.0,VICTIM,BLACK,MALE,61.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,46.0,VICTIM,BLACK,MALE,74.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,WHITE,FEMALE,32.0,VICTIM,BLACK,FEMALE,47.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,FEMALE,32.0,VICTIM,BLACK,FEMALE,47.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,28.0,VICTIM,BLACK,FEMALE,47.0,Non-fatal,Incident Report,Violence
OPEN,ARRESTED,BLACK,MALE,23.0,VICTIM,WHITE,MALE,28.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,25.0,VICTIM,BLACK,MALE,22.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,25.0,VICTIM,BLACK,MALE,22.0,Non-fatal,Incident Report,Miscellaneous
OPEN,ARRESTED,BLACK,MALE,33.0,VICTIM,BLACK,MALE,31.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,45.0,VICTIM,BLACK,MALE,22.0,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,FEMALE,45.0,VICTIM,BLACK,FEMALE,27.0,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,22.0,VICTIM,BLACK,FEMALE,45.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,22.0,VICTIM,BLACK,FEMALE,45.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,22.0,VICTIM,BLACK,FEMALE,45.0,Non-fatal,Supplemental Report,Miscellaneous
OPEN,ARRESTED,BLACK,MALE,19.0,VICTIM,BLACK,FEMALE,42.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,WHITE,MALE,56.0,VICTIM,BLACK,MALE,63.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,56.0,VICTIM,BLACK,FEMALE,54.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,28.0,VICTIM,BLACK,MALE,48.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,48.0,VICTIM,BLACK,MALE,54.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,51.0,VICTIM,WHITE,FEMALE,53.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,19.0,VICTIM,BLACK,MALE,42.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,19.0,VICTIM,BLACK,MALE,42.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,17.0,VICTIM,BLACK,MALE,42.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,16.0,VICTIM,BLACK,MALE,42.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,13.0,VICTIM,BLACK,MALE,42.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,15.0,VICTIM,BLACK,MALE,42.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,WHITE,MALE,42.0,VICTIM,WHITE,MALE,40.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,29.0,VICTIM,BLACK,MALE,25.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,FEMALE,37.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,24.0,VICTIM,BLACK,FEMALE,35.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,24.0,VICTIM,BLACK,FEMALE,35.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,FEMALE,49.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,24.0,VICTIM,BLACK,FEMALE,32.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,MALE,69.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,28.0,VICTIM,BLACK,MALE,6.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,UNKNOWN,MALE,49.0,VICTIM,BLACK,MALE,49.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,40.0,VICTIM,BLACK,MALE,76.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,WHITE,MALE,38.0,VICTIM,WHITE,FEMALE,34.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,WHITE,MALE,38.0,VICTIM,WHITE,FEMALE,34.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,30.0,VICTIM,BLACK,MALE,57.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,37.0,VICTIM,BLACK,MALE,48.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,61.0,VICTIM,WHITE,MALE,54.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,37.0,VICTIM,BLACK,MALE,42.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,27.0,VICTIM,WHITE,MALE,62.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,15.0,VICTIM,BLACK,MALE,76.0,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,FEMALE,39.0,VICTIM,BLACK,MALE,31.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,44.0,VICTIM,BLACK,FEMALE,44.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,FEMALE,34.0,VICTIM,WHITE,MALE,35.0,Non-fatal,Incident Report,Violence
OPEN,ARRESTED,BLACK,FEMALE,32.0,VICTIM,BLACK,FEMALE,25.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,44.0,VICTIM,BLACK,FEMALE,44.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,57.0,VICTIM,BLACK,FEMALE,53.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,18.0,VICTIM,BLACK,FEMALE,18.0,Non-fatal,Supplemental Report,Violence
OPEN,ARRESTED,BLACK,MALE,46.0,VICTIM,WHITE,MALE,46.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,20.0,VICTIM,BLACK,MALE,21.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,20.0,VICTIM,BLACK,MALE,21.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,34.0,VICTIM,BLACK,MALE,37.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,39.0,VICTIM,WHITE,MALE,46.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,29.0,VICTIM,BLACK,FEMALE,20.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,29.0,VICTIM,BLACK,FEMALE,0.0,Non-fatal,Supplemental Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,29.0,VICTIM,BLACK,FEMALE,48.0,Non-fatal,Supplemental Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,17.0,VICTIM,BLACK,FEMALE,17.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,16.0,VICTIM,BLACK,FEMALE,38.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,54.0,VICTIM,BLACK,FEMALE,37.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,25.0,VICTIM,WHITE,FEMALE,24.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,29.0,VICTIM,BLACK,FEMALE,24.0,Non-fatal,Supplemental Report,Vandalism
CLOSED,ARRESTED,BLACK,FEMALE,29.0,VICTIM,BLACK,FEMALE,24.0,Non-fatal,Supplemental Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,46.0,VICTIM,BLACK,FEMALE,49.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,46.0,VICTIM,BLACK,FEMALE,49.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,46.0,VICTIM,BLACK,FEMALE,49.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,46.0,VICTIM,BLACK,FEMALE,49.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,46.0,VICTIM,BLACK,FEMALE,49.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,46.0,VICTIM,BLACK,FEMALE,49.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,46.0,VICTIM,BLACK,FEMALE,49.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,FEMALE,49.0,VICTIM,WHITE,MALE,63.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,27.0,VICTIM,BLACK,FEMALE,27.0,Non-fatal,Supplemental Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,59.0,VICTIM,BLACK,FEMALE,42.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,59.0,VICTIM,BLACK,FEMALE,42.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,42.0,VICTIM,BLACK,MALE,59.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,42.0,VICTIM,BLACK,MALE,59.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,35.0,VICTIM,BLACK,MALE,29.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,13.0,VICTIM,BLACK,FEMALE,38.0,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,FEMALE,19.0,VICTIM,BLACK,MALE,24.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,21.0,VICTIM,BLACK,MALE,56.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,27.0,VICTIM,BLACK,MALE,27.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,27.0,VICTIM,BLACK,FEMALE,25.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,26.0,VICTIM,BLACK,FEMALE,27.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,26.0,VICTIM,BLACK,FEMALE,27.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,26.0,VICTIM,BLACK,FEMALE,27.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,50.0,VICTIM,WHITE,MALE,40.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,26.0,VICTIM,BLACK,FEMALE,27.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,26.0,VICTIM,BLACK,MALE,0.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,26.0,VICTIM,BLACK,FEMALE,27.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,26.0,VICTIM,BLACK,FEMALE,27.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,26.0,VICTIM,BLACK,FEMALE,0.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,26.0,VICTIM,BLACK,FEMALE,27.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,39.0,VICTIM,BLACK,FEMALE,38.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,39.0,VICTIM,BLACK,MALE,4.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,48.0,REPORTING PERSON,BLACK,FEMALE,78.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,28.0,VICTIM,BLACK,MALE,37.0,Non-fatal,Incident Report,Violence
OPEN,ARRESTED,BLACK,FEMALE,23.0,VICTIM,BLACK,FEMALE,24.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,52.0,VICTIM,BLACK,FEMALE,41.0,Non-fatal,Supplemental Report,Vandalism
CLOSED,ARRESTED,ASIAN,MALE,39.0,VICTIM,BLACK,MALE,46.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,14.0,VICTIM,UNKNOWN,MALE,13.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,30.0,VICTIM,BLACK,FEMALE,33.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,18.0,VICTIM,BLACK,FEMALE,22.0,Fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,18.0,VICTIM,BLACK,MALE,20.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,39.0,VICTIM,BLACK,FEMALE,62.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,19.0,VICTIM,BLACK,FEMALE,38.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,19.0,VICTIM,BLACK,FEMALE,38.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,21.0,VICTIM,BLACK,MALE,22.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,18.0,VICTIM,BLACK,FEMALE,18.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,22.0,VICTIM,BLACK,MALE,20.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,49.0,VICTIM,BLACK,FEMALE,76.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,FEMALE,26.0,VICTIM,WHITE,MALE,30.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,36.0,VICTIM,BLACK,MALE,17.0,Non-fatal,Supplemental Report,Vandalism
CLOSED,ARRESTED,WHITE,MALE,18.0,VICTIM,BLACK,MALE,22.0,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,WHITE,MALE,40.0,VICTIM,WHITE,FEMALE,40.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,29.0,VICTIM,WHITE,MALE,59.0,Fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,WHITE,MALE,29.0,VICTIM,WHITE,MALE,59.0,Fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,WHITE,MALE,29.0,VICTIM,WHITE,MALE,59.0,Fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,22.0,VICTIM,BLACK,FEMALE,23.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,32.0,VICTIM,BLACK,FEMALE,25.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,22.0,VICTIM,WHITE,FEMALE,24.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,22.0,VICTIM,WHITE,FEMALE,45.0,Non-fatal,Supplemental Report,Theft
OPEN,ARRESTED,BLACK,MALE,23.0,VICTIM,BLACK,FEMALE,24.0,Non-fatal,Incident Report,Violence
OPEN,ARRESTED,BLACK,MALE,23.0,VICTIM,BLACK,FEMALE,24.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,FEMALE,33.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,FEMALE,33.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,44.0,VICTIM,WHITE,FEMALE,35.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,38.0,VICTIM,WHITE,FEMALE,47.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,38.0,VICTIM,WHITE,FEMALE,47.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,38.0,VICTIM,WHITE,FEMALE,47.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,38.0,VICTIM,WHITE,FEMALE,47.0,Non-fatal,Incident Report,Violence
OPEN,ARRESTED,WHITE,MALE,29.0,VICTIM,BLACK,MALE,18.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,36.0,VICTIM,WHITE,FEMALE,83.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,40.0,VICTIM,WHITE,FEMALE,83.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,36.0,VICTIM,BLACK,FEMALE,36.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,20.0,VICTIM,WHITE,FEMALE,59.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,34.0,VICTIM,BLACK,FEMALE,30.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,20.0,VICTIM,BLACK,FEMALE,18.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,20.0,VICTIM,BLACK,FEMALE,18.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,19.0,VICTIM,BLACK,FEMALE,36.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,FEMALE,39.0,Non-fatal,Incident Report,Violence
OPEN,ARRESTED,BLACK,FEMALE,20.0,VICTIM,BLACK,FEMALE,24.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,FEMALE,28.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,FEMALE,28.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,14.0,VICTIM,WHITE,FEMALE,36.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,14.0,VICTIM,WHITE,FEMALE,36.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,MALE,39.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,21.0,VICTIM,ASIAN,FEMALE,25.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,21.0,VICTIM,ASIAN,FEMALE,25.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,21.0,VICTIM,ASIAN,FEMALE,25.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,21.0,VICTIM,ASIAN,FEMALE,25.0,Non-fatal,Supplemental Report,Violence
OPEN,ARRESTED,WHITE,MALE,34.0,VICTIM,BLACK,MALE,57.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER,MALE,29.0,VICTIM,NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER,FEMALE,13.0,Non-fatal,Supplemental Report,Miscellaneous
